X,Y,OBJECTID,ID,MONTH,CRIME_CATEGORY,LOCATION_TYPE,LOCATION_SUBTYPE,LONGITUDE,LATITUDE,STREET_ID,STREET_NAME,OUTCOME_CATEGORY,OUTCOME_DATE
357000.1619,179147.1379,3443,120051080,2024-07,shoplifting,Force,,-2.620990,51.509605,2276962,On or near Machin Road,Under investigation,2024-07
357071.1969,177336.152899999,3444,120039725,2024-07,shoplifting,Force,,-2.619746,51.493328,2277028,On or near Supermarket,Unable to prosecute suspect,2024-07
357004.2163,177584.192199999,3445,120045408,2024-07,shoplifting,Force,,-2.620741,51.495553,2276920,On or near Petrol Station,Awaiting court outcome,2024-07
361131.0822,172224.1591,3446,120050633,2024-07,shoplifting,Force,,-2.560705,51.447660,2280880,On or near Parking Area,Under investigation,2024-07
358211.2549,171230.1327,3447,120041828,2024-07,shoplifting,Force,,-2.602602,51.438514,2278148,On or near Cromwell Street,Under investigation,2024-07
361030.0749,175150.1198,3448,120041834,2024-07,shoplifting,Force,,-2.562481,51.473961,2280608,On or near Parking Area,Under investigation,2024-07
362049.0401,168285.207599999,3449,120040727,2024-07,shoplifting,Force,,-2.547072,51.412306,2281680,On or near Supermarket,Under investigation,2024-07
358953.1382,173244.188300001,3450,120054378,2024-07,shoplifting,Force,,-2.592162,51.456677,2278864,On or near Nightclub,Local resolution,2024-07
360087.9347,176033.3368,3451,120051189,2024-07,shoplifting,Force,,-2.576146,51.481836,2279950,On or near Supermarket,Under investigation,2024-07
359080.1549,172847.226199999,3452,120046416,2024-07,theft-from-the-perso,Force,,-2.590288,51.453117,2278953,On or near B4053,Under investigation,2024-07
359185.1456,173054.1338,3453,120050029,2024-07,theft-from-the-perso,Force,,-2.588801,51.454985,2279068,On or near Ferry Terminal,Under investigation,2024-07
359261.1139,173412.199100001,3454,120045312,2024-07,theft-from-the-perso,Force,,-2.587749,51.458210,2279125,On or near Callowhill Court,Under investigation,2024-07
359052.1171,174067.1768,3455,120046556,2024-07,theft-from-the-perso,Force,,-2.590833,51.464084,2278932,On or near Nine Tree Hill,Under investigation,2024-07
359123.0976,173452.126,3456,120054579,2024-07,theft-from-the-perso,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,Under investigation,2024-07
358878.1333,173300.1829,3457,120044668,2024-07,theft-from-the-perso,Force,,-2.593248,51.457175,2278797,On or near Bridewell Street,Under investigation,2024-07
358448.1575,172516.1579,3458,120046701,2024-07,theft-from-the-perso,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
358262.1363,172848.2259,3459,120046851,2024-07,theft-from-the-perso,Force,,-2.602060,51.453066,2278208,On or near Parking Area,Under investigation,2024-07
358959.1392,173531.192500001,3460,120048273,2024-07,theft-from-the-perso,Force,,-2.592109,51.459258,2278837,On or near Cannon Street,Under investigation,2024-07
359263.1288,172492.1906,3461,120044000,2024-07,theft-from-the-perso,Force,,-2.587614,51.449938,2279172,On or near Canynge Street,Under investigation,2024-07
361845.0274,173510.121300001,3462,120049547,2024-07,theft-from-the-perso,Force,,-2.550570,51.459271,2281492,On or near Wicket Lane,Under investigation,2024-07
360728.0708,174224.0799,3463,120051774,2024-07,theft-from-the-perso,Force,,-2.566726,51.465614,2280447,On or near Nicholas Road,Under investigation,2024-07
359313.1153,173242.1743,3464,120047787,2024-07,theft-from-the-perso,Force,,-2.586981,51.456685,2279182,On or near Broad Weir,Under investigation,2024-07
358825.1411,173517.153999999,3465,120052119,2024-07,theft-from-the-perso,Force,,-2.594036,51.459122,2278762,On or near Whitson Street,Under investigation,2024-07
358341.1573,172858.1413,3466,120048510,2024-07,theft-from-the-perso,Force,,-2.600924,51.453161,2278265,On or near Unity Street,"Investigation complete; no suspect identified",2024-07
358195.2451,178369.8112,3467,120497136,2024-07,theft-from-the-perso,BTP,STATION,-2.603678,51.502706,2348230,Warrington Bank Quay (station),Under investigation,2024-07
358448.1575,172516.1579,3468,120049574,2024-07,theft-from-the-perso,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
357497.2301,174562.111400001,3469,120040343,2024-07,theft-from-the-perso,Force,,-2.613275,51.468419,2277446,On or near Burlington Road,Under investigation,2024-07
359107.9884,168236.1897,3470,120040972,2024-07,theft-from-the-perso,Force,,-2.589352,51.411661,2278947,On or near Whitchurch Lane,Unable to prosecute suspect,2024-07
358526.0929,172844.168,3471,120040963,2024-07,theft-from-the-perso,Force,,-2.598261,51.453049,2278487,On or near Theatre/concert Hall,Under investigation,2024-07
359526.1139,173700.1302,3472,120045266,2024-07,theft-from-the-perso,Force,,-2.583968,51.460818,2279400,On or near Lemon Lane,Under investigation,2024-07
359026.131,173576.1384,3473,120044848,2024-07,theft-from-the-perso,Force,,-2.591150,51.459667,2278941,On or near B4051,Under investigation,2024-07
359123.0976,173452.126,3474,120041020,2024-07,theft-from-the-perso,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,Under investigation,2024-07
358500.138,172797.224099999,3475,120045794,2024-07,theft-from-the-perso,Force,,-2.598629,51.452625,2278454,On or near Mark Lane,Under investigation,2024-07
361244.086,175016.1327,3476,120043116,2024-07,theft-from-the-perso,Force,,-2.559385,51.472771,2280947,On or near Apsley Street,Under investigation,2024-07
363487.0473,176576.1888,3477,120047961,2024-07,theft-from-the-perso,Force,,-2.527255,51.486947,2282739,On or near Parking Area,Under investigation,2024-07
359074.1027,173183.1523,3478,120046612,2024-07,theft-from-the-perso,Force,,-2.590414,51.456137,2278978,On or near Fairfax Street,Under investigation,2024-07
358526.0929,172844.168,3479,120051449,2024-07,theft-from-the-perso,Force,,-2.598261,51.453049,2278487,On or near Theatre/concert Hall,Under investigation,2024-07
359782.1233,173250.106799999,3480,120046696,2024-07,theft-from-the-perso,Force,,-2.580232,51.456790,2279640,On or near Lawford Street,Under investigation,2024-07
359497.1363,173551.107799999,3481,120044391,2024-07,theft-from-the-perso,Force,,-2.584368,51.459476,2279387,On or near Newfoundland Street,Under investigation,2024-07
358965.0809,169403.1467,3482,120043618,2024-07,theft-from-the-perso,Force,,-2.591543,51.422143,2278873,On or near Wallingford Road,Under investigation,2024-07
359445.1419,173243.1175,3483,120041082,2024-07,theft-from-the-perso,Force,,-2.585081,51.456703,2279335,On or near Parking Area,Under investigation,2024-07
358580.1229,172507.1811,3484,120048159,2024-07,theft-from-the-perso,Force,,-2.597444,51.450023,2278523,On or near Farr's Lane,Under investigation,2024-07
359185.1456,173054.1338,3485,120042787,2024-07,theft-from-the-perso,Force,,-2.588801,51.454985,2279068,On or near Ferry Terminal,Under investigation,2024-07
362560.9623,170540.365800001,3486,120052950,2024-07,theft-from-the-perso,Force,,-2.539951,51.432617,2281886,On or near Theatre/concert Hall,Under investigation,2024-07
361493.0411,174378.1734,3487,120044342,2024-07,vehicle-crime,Force,,-2.555731,51.467052,2281123,On or near Carlyle Road,Under investigation,2024-07
358986.6031,173766.0844,3488,120040614,2024-07,vehicle-crime,Force,,-2.591741,51.461372,2278887,On or near Further/higher Educational Building,Under investigation,2024-07
358764.1122,172486.217599999,3489,120047580,2024-07,vehicle-crime,Force,,-2.594794,51.449848,2278630,On or near Queen Square,Under investigation,2024-07
361367.0647,175703.111500001,3490,120045343,2024-07,vehicle-crime,Force,,-2.557690,51.478956,2281017,On or near Welsford Road,Under investigation,2024-07
356930.1536,167802.2437,3491,120054395,2024-07,vehicle-crime,Force,,-2.620613,51.407597,2276989,On or near Cowler Walk,Under investigation,2024-07
357079.1593,179543.2026,3492,120042144,2024-07,vehicle-crime,Force,,-2.619900,51.513172,2276878,On or near Wyck Beck Road,Under investigation,2024-07
359209.1137,173651.179500001,3493,120054410,2024-07,vehicle-crime,Force,,-2.588525,51.460355,2279110,On or near Cumberland Street,Under investigation,2024-07
358200.1826,171750.220699999,3494,120040398,2024-07,vehicle-crime,Force,,-2.602822,51.443189,2278179,On or near Morley Road,Under investigation,2024-07
361023.0848,173250.198000001,3495,120043161,2024-07,vehicle-crime,Force,,-2.562372,51.456878,2280752,On or near Cobden Street,Under investigation,2024-07
360850.0834,170765.2214,3496,120050699,2024-07,vehicle-crime,Force,,-2.564586,51.434523,2280625,On or near Priory Road,Under investigation,2024-07
357687.1347,168121.18,3497,120049877,2024-07,vehicle-crime,Force,,-2.609768,51.410522,2277694,On or near Smithmead,Under investigation,2024-07
361986.0611,170932.227700001,3498,120040662,2024-07,vehicle-crime,Force,,-2.548263,51.436102,2281654,On or near Hollywood Road,Under investigation,2024-07
359693.1023,173976.175100001,3499,120049868,2024-07,vehicle-crime,Force,,-2.581596,51.463312,2279564,On or near Halston Drive,Under investigation,2024-07
357329.1457,167632.262800001,3500,120050689,2024-07,vehicle-crime,Force,,-2.614856,51.406099,2277322,On or near Culverwell Road,Under investigation,2024-07
360620.0761,177908.1668,3501,120049597,2024-07,vehicle-crime,Force,,-2.568693,51.498730,2280299,On or near Wordsworth Road,Under investigation,2024-07
361560.0708,175667.1711,3502,120049858,2024-07,vehicle-crime,Force,,-2.554907,51.478646,2281176,On or near Welsford Avenue,Under investigation,2024-07
352733.2729,178365.236,3503,120043381,2024-07,vehicle-crime,Force,,-2.682365,51.502233,2274839,On or near Lescren Way,Under investigation,2024-07
356119.2584,175097.148399999,3504,120040649,2024-07,vehicle-crime,Force,,-2.633179,51.473124,2276344,On or near The Avenue,Under investigation,2024-07
358607.11,172356.2607,3505,120047579,2024-07,vehicle-crime,Force,,-2.597038,51.448668,2278554,On or near Ferry Terminal,Under investigation,2024-07
358934.1286,175604.101,3506,120043428,2024-07,vehicle-crime,Force,,-2.592711,51.477894,2278851,On or near Melbourne Road,Under investigation,2024-07
363587.0526,173594.226600001,3507,120046948,2024-07,vehicle-crime,Force,,-2.525506,51.460142,2282828,On or near Queen Street,Under investigation,2024-07
352459.2882,177952.148,3508,120044949,2024-07,vehicle-crime,Force,,-2.686256,51.498496,2274695,On or near Atlantic Road,Under investigation,2024-07
362099.0683,174861.122,3509,120049586,2024-07,vehicle-crime,Force,,-2.547059,51.471435,2281703,On or near The Glades,Under investigation,2024-07
362613.0046,172534.146199999,3510,120050898,2024-07,vehicle-crime,Force,,-2.539413,51.450547,2282139,On or near St David's Crescent,Under investigation,2024-07
356616.2047,168516.2755,3511,120041506,2024-07,vehicle-crime,Force,,-2.625215,51.413993,2276750,On or near Dangerfield Avenue,Under investigation,2024-07
359650.014,167472.1403,3512,120050280,2024-07,vehicle-crime,Force,,-2.581472,51.404830,2279572,On or near Lower Fallow Close,Under investigation,2024-07
360002.0914,174731.116800001,3513,120049546,2024-07,vehicle-crime,Force,,-2.577234,51.470122,2279871,On or near Minto Road,Under investigation,2024-07
362272.0136,172768.2173,3514,120043778,2024-07,vehicle-crime,Force,,-2.544345,51.452629,2281842,On or near Wootton Crescent,Under investigation,2024-07
359594.1037,177139.134299999,3515,120049545,2024-07,vehicle-crime,Force,,-2.583384,51.491743,2279391,On or near Bayswater Road,Under investigation,2024-07
356487.2594,170383.2293,3516,120046918,2024-07,vehicle-crime,Force,,-2.627299,51.430769,2276608,On or near Risdale Road,Under investigation,2024-07
360102.1363,172874.2192,3517,120051053,2024-07,vehicle-crime,Force,,-2.575584,51.453433,2279981,On or near Kingsland Road Bridge,Under investigation,2024-07
360797.0845,173922.1406,3518,120044296,2024-07,vehicle-crime,Force,,-2.565699,51.462904,2280559,On or near Westbourne Road,Under investigation,2024-07
358461.1555,178665.1459,3519,120045073,2024-07,vehicle-crime,Force,,-2.599882,51.505381,2278319,On or near Mardale Close,Under investigation,2024-07
357996.1512,172421.2338,3520,120053815,2024-07,vehicle-crime,Force,,-2.605837,51.449207,2277943,On or near Ferry Terminal,Under investigation,2024-07
359798.1371,173342.1789,3521,120042203,2024-07,vehicle-crime,Force,,-2.580012,51.457619,2279684,On or near Lamb Street,Under investigation,2024-07
360797.0845,173922.1406,3522,120051054,2024-07,vehicle-crime,Force,,-2.565699,51.462904,2280559,On or near Westbourne Road,Under investigation,2024-07
359714.0786,177480.187899999,3523,120048736,2024-07,vehicle-crime,Force,,-2.581695,51.494818,2279441,On or near Caine Road,Under investigation,2024-07
359127.0284,168978.2006,3524,120050876,2024-07,vehicle-crime,Force,,-2.589164,51.418334,2278944,On or near Petrol Station,Under investigation,2024-07
358169.1755,171672.1711,3525,120039711,2024-07,vehicle-crime,Force,,-2.603259,51.442485,2278142,On or near Merrywood Road,Under investigation,2024-07
359224.1441,175681.1754,3526,120042091,2024-07,vehicle-crime,Force,,-2.588544,51.478608,2279096,On or near Mervyn Road,Under investigation,2024-07
359313.1037,169774.1644,3527,120042536,2024-07,vehicle-crime,Force,,-2.586581,51.425504,2279148,On or near Kinvara Road,Under investigation,2024-07
359127.0284,168978.2006,3528,120050875,2024-07,vehicle-crime,Force,,-2.589164,51.418334,2278944,On or near Petrol Station,Under investigation,2024-07
358171.2858,170762.1941,3529,120042011,2024-07,vehicle-crime,Force,,-2.603122,51.434304,2278076,On or near Shepton Walk,Under investigation,2024-07
362370.0337,173833.204,3530,120042542,2024-07,vehicle-crime,Force,,-2.543048,51.462211,2281964,On or near Park Avenue,Under investigation,2024-07
360328.034,167711.1732,3531,120047526,2024-07,vehicle-crime,Force,,-2.571752,51.407027,2280150,On or near Cotford Close,Under investigation,2024-07
359809.0967,173023.120300001,3532,120043836,2024-07,vehicle-crime,Force,,-2.579818,51.454751,2279658,On or near Parking Area,Under investigation,2024-07
364400.0276,174441.1734,3533,120042280,2024-07,vehicle-crime,Force,,-2.513891,51.467809,2283535,On or near Tower Road,Under investigation,2024-07
356888.1917,168304.195,3534,120044475,2024-07,vehicle-crime,Force,,-2.621278,51.412107,2276949,On or near Bishops Cove,Under investigation,2024-07
358113.1994,176087.1928,3535,120047523,2024-07,vehicle-crime,Force,,-2.604589,51.482177,2278025,On or near Tennessee Grove,Under investigation,2024-07
360131.0819,174625.111500001,3536,120042293,2024-07,vehicle-crime,Force,,-2.575365,51.469178,2279976,On or near John Street,Under investigation,2024-07
357680.1928,171358.227299999,3537,120050307,2024-07,vehicle-crime,Force,,-2.610257,51.439626,2277637,On or near Thistle Street,Under investigation,2024-07
363700.0261,174000.145300001,3538,120042419,2024-07,vehicle-crime,Force,,-2.523922,51.463799,2282931,On or near Burchells Avenue,Under investigation,2024-07
360912.036,174659.089600001,3539,120051295,2024-07,vehicle-crime,Force,,-2.564126,51.469538,2280605,On or near Wood Street,Under investigation,2024-07
358829.1018,174210.119200001,3540,120039729,2024-07,vehicle-crime,Force,,-2.594060,51.465353,2278742,On or near Victoria Walk,Under investigation,2024-07
357389.169,174210.123600001,3541,120041192,2024-07,vehicle-crime,Force,,-2.614788,51.465246,2277328,On or near Osborne Road,Under investigation,2024-07
356222.24,167993.2631,3542,120051090,2024-07,vehicle-crime,Force,,-2.630815,51.409260,2276509,On or near Greenridge Close,Under investigation,2024-07
358762.1636,175168.1556,3543,120051088,2024-07,vehicle-crime,Force,,-2.595136,51.473962,2278674,On or near Hazelton Road,Under investigation,2024-07
357366.1786,168418.1527,3544,120044746,2024-07,vehicle-crime,Force,,-2.614419,51.413168,2277443,On or near Cornleaze,Under investigation,2024-07
361300.0506,173637.126499999,3545,120042276,2024-07,vehicle-crime,Force,,-2.558428,51.460376,2281000,On or near George Street,Under investigation,2024-07
360281.083,177331.124399999,3546,120049710,2024-07,vehicle-crime,Force,,-2.573511,51.493518,2280103,On or near Dorchester Road,Under investigation,2024-07
362086.0341,173500.2038,3547,120040572,2024-07,vehicle-crime,Force,,-2.547100,51.459198,2281734,On or near Sherbourne Street,Under investigation,2024-07
357893.1502,172017.255799999,3548,120042347,2024-07,vehicle-crime,Force,,-2.607271,51.445567,2277908,On or near Park Road,Under investigation,2024-07
360171.1176,174389.1272,3549,120044394,2024-07,vehicle-crime,Force,,-2.574762,51.467059,2280036,On or near Rosebery Court,Under investigation,2024-07
356637.231,170284.169299999,3550,120043437,2024-07,vehicle-crime,Force,,-2.625130,51.429890,2276717,On or near Buttercup Place,Under investigation,2024-07
357031.1758,178941.111400001,3551,120045447,2024-07,vehicle-crime,Force,,-2.620518,51.507755,2277003,On or near Grayle Road,Under investigation,2024-07
358048.2105,171131.150699999,3552,120041261,2024-07,vehicle-crime,Force,,-2.604936,51.437612,2278038,On or near South Road,Under investigation,2024-07
358777.1696,171520.145199999,3553,120040853,2024-07,vehicle-crime,Force,,-2.594494,51.441163,2278748,On or near Clarke Street,Under investigation,2024-07
360379.0855,171000.201199999,3554,120049450,2024-07,vehicle-crime,Force,,-2.571388,51.436603,2280228,On or near Norton Road,Under investigation,2024-07
360846.0227,168250.2563,3555,120051980,2024-07,vehicle-crime,Force,,-2.564365,51.411910,2280632,On or near Wharnecliffe Close,Under investigation,2024-07
359328.1445,170060.105,3556,120049449,2024-07,vehicle-crime,Force,,-2.586398,51.428076,2279232,On or near Melvin Square,Under investigation,2024-07
358883.0689,167530.214299999,3557,120049381,2024-07,vehicle-crime,Force,,-2.592504,51.405297,2278833,On or near The Groves,Under investigation,2024-07
359524.1261,174426.1743,3558,120051072,2024-07,vehicle-crime,Force,,-2.584080,51.467346,2279370,On or near Brook Hill,Under investigation,2024-07
357089.211,168763.1523,3559,120047482,2024-07,vehicle-crime,Force,,-2.618444,51.416249,2277067,On or near Petercole Drive,Under investigation,2024-07
359516.0984,170056.159600001,3560,120048802,2024-07,vehicle-crime,Force,,-2.583694,51.428054,2279374,On or near Tavistock Walk,Under investigation,2024-07
359330.1261,175310.1609,3561,120047491,2024-07,vehicle-crime,Force,,-2.586975,51.475280,2279221,On or near Longfield Road,Under investigation,2024-07
359373.0993,177094.187000001,3562,120049187,2024-07,vehicle-crime,Force,,-2.586562,51.491323,2279169,On or near Greenwood Close,Under investigation,2024-07
357569.137,172823.172700001,3563,120051982,2024-07,vehicle-crime,Force,,-2.612030,51.452789,2277552,On or near Constitution Hill,Under investigation,2024-07
357814.1344,172520.1723,3564,120041819,2024-07,vehicle-crime,Force,,-2.608468,51.450083,2277797,On or near Ferry Terminal,Under investigation,2024-07
359019.1061,172523.1864,3565,120041822,2024-07,vehicle-crime,Force,,-2.591129,51.450199,2278876,On or near Redcliff Backs,Under investigation,2024-07
358770.2061,171293.183700001,3566,120044250,2024-07,vehicle-crime,Force,,-2.594568,51.439122,2278700,On or near Eldon Terrace,Under investigation,2024-07
357089.211,168763.1523,3567,120047489,2024-07,vehicle-crime,Force,,-2.618444,51.416249,2277067,On or near Petercole Drive,Under investigation,2024-07
352951.3527,180548.240499999,3568,120043466,2024-07,vehicle-crime,Force,,-2.679516,51.521878,2274889,On or near Poplar Way West,Under investigation,2024-07
357110.1635,168000.2437,3569,120043468,2024-07,vehicle-crime,Force,,-2.618049,51.409391,2277112,On or near Sheepscroft,Under investigation,2024-07
353127.3598,181443.187200001,3570,120050627,2024-07,vehicle-crime,Force,,-2.677099,51.529939,2275008,On or near Greensplott Road,Under investigation,2024-07
359909.1212,177510.1172,3571,120043475,2024-07,vehicle-crime,Force,,-2.578889,51.495101,2279646,On or near Manx Road,Under investigation,2024-07
359450.03,168958.1591,3572,120047437,2024-07,vehicle-crime,Force,,-2.584517,51.418177,2279124,On or near Western Drive,Under investigation,2024-07
359224.1265,175834.112400001,3573,120047315,2024-07,vehicle-crime,Force,,-2.588562,51.479983,2279025,On or near Nevil Lane,Under investigation,2024-07
362041.0304,175050.1832,3574,120052235,2024-07,vehicle-crime,Force,,-2.547915,51.473131,2281657,On or near Park Place,Under investigation,2024-07
360761.0573,173664.171,3575,120049145,2024-07,vehicle-crime,Force,,-2.566189,51.460582,2280456,On or near Bus/coach Station,Under investigation,2024-07
357492.161,172261.277899999,3576,120047300,2024-07,vehicle-crime,Force,,-2.613070,51.447731,2277448,On or near Cumberland Close,Under investigation,2024-07
358770.1359,175405.1138,3577,120045620,2024-07,vehicle-crime,Force,,-2.595049,51.476093,2278669,On or near Berkeley Road,Under investigation,2024-07
360073.0717,167353.257300001,3578,120050590,2024-07,vehicle-crime,Force,,-2.575377,51.403791,2279910,On or near Coulsons Road,Under investigation,2024-07
355012.2462,178637.2029,3579,120046307,2024-07,vehicle-crime,Force,,-2.649568,51.504865,2275848,On or near Chapel Lane,Under investigation,2024-07
356833.1808,172968.1834,3580,120051830,2024-07,vehicle-crime,Force,,-2.622639,51.454037,2276864,On or near Caledonia Mews,Under investigation,2024-07
360607.1145,173046.103800001,3581,120053436,2024-07,vehicle-crime,Force,,-2.568336,51.455014,2280402,On or near Hapgood Street,Under investigation,2024-07
359693.1023,173976.175100001,3582,120041917,2024-07,vehicle-crime,Force,,-2.581596,51.463312,2279564,On or near Halston Drive,Under investigation,2024-07
353127.3598,181443.187200001,3583,120049284,2024-07,vehicle-crime,Force,,-2.677099,51.529939,2275008,On or near Greensplott Road,Under investigation,2024-07
357291.1425,168189.231000001,3584,120053273,2024-07,vehicle-crime,Force,,-2.615470,51.411104,2277338,On or near Innox Gardens,Under investigation,2024-07
360901.0926,170467.205600001,3585,120046080,2024-07,vehicle-crime,Force,,-2.563819,51.431847,2280622,On or near St Martins Close,Under investigation,2024-07
358828.1398,178906.1731,3586,120043519,2024-07,vehicle-crime,Force,,-2.594623,51.507575,2278724,On or near Jarratts Road,Under investigation,2024-07
353000.339,181473.1733,3587,120050586,2024-07,vehicle-crime,Force,,-2.678934,51.530198,2274906,On or near Worthy Road,Under investigation,2024-07
357280.2255,174068.125499999,3588,120044818,2024-07,vehicle-crime,Force,,-2.616339,51.463961,2277174,On or near Miles Road,Under investigation,2024-07
355541.2726,176086.1688,3589,120045363,2024-07,vehicle-crime,Force,,-2.641625,51.481971,2276149,On or near Herald Close,Under investigation,2024-07
356684.2294,168744.2476,3590,120052724,2024-07,vehicle-crime,Force,,-2.624265,51.416048,2276749,On or near Lakemead Grove,Under investigation,2024-07
360137.1329,175755.107899999,3591,120045613,2024-07,vehicle-crime,Force,,-2.575406,51.479338,2279966,On or near Station Lane,Under investigation,2024-07
363837.0343,174282.2195,3592,120048632,2024-07,vehicle-crime,Force,,-2.521979,51.466344,2283047,On or near Coombe Brook Close,Under investigation,2024-07
358883.0689,167530.214299999,3593,120043669,2024-07,vehicle-crime,Force,,-2.592504,51.405297,2278833,On or near The Groves,Under investigation,2024-07
358684.127,174151.1306,3594,120051951,2024-07,vehicle-crime,Force,,-2.596140,51.464812,2278604,On or near Fremantle Lane,Under investigation,2024-07
362986.0399,173601.2414,3595,120050516,2024-07,vehicle-crime,Force,,-2.534157,51.460166,2282455,On or near Marling Road,Under investigation,2024-07
361504.0189,174982.1338,3596,120043538,2024-07,vehicle-crime,Force,,-2.555639,51.472483,2281114,On or near Gadshill Road,Under investigation,2024-07
360711.0662,175302.1712,3597,120048628,2024-07,vehicle-crime,Force,,-2.567091,51.475306,2280401,On or near Glenfrome Road,Under investigation,2024-07
358037.2796,171035.1392,3598,120041645,2024-07,vehicle-crime,Force,,-2.605082,51.436748,2278047,On or near West Street,Under investigation,2024-07
363228.0116,174571.2072,3599,120054424,2024-07,vehicle-crime,Force,,-2.530776,51.468903,2282553,On or near The Reubins,Under investigation,2024-07
357654.1485,178741.1165,3600,120050824,2024-07,vehicle-crime,Force,,-2.611518,51.506004,2277485,On or near Royal Victoria Park,Under investigation,2024-07
357763.1726,172024.231799999,3601,120040781,2024-07,vehicle-crime,Force,,-2.609142,51.445620,2277737,On or near Cooperage Lane,Under investigation,2024-07
352989.2539,176877.203299999,3602,120048378,2024-07,vehicle-crime,Force,,-2.678478,51.488876,2274966,On or near Severn Road,Under investigation,2024-07
357961.1119,168107.2216,3603,120043128,2024-07,vehicle-crime,Force,,-2.605827,51.410417,2277991,On or near Randolph Avenue,Awaiting court outcome,2024-07
358090.1915,174682.180600001,3604,120048983,2024-07,vehicle-crime,Force,,-2.604753,51.469543,2278075,On or near Elliston Lane,Under investigation,2024-07
363090.0764,175088.156400001,3605,120048942,2024-07,vehicle-crime,Force,,-2.532816,51.473542,2282499,On or near Honiton Road,Under investigation,2024-07
363090.0764,175088.156400001,3606,120048941,2024-07,vehicle-crime,Force,,-2.532816,51.473542,2282499,On or near Honiton Road,Under investigation,2024-07
360722.0409,174091.107799999,3607,120053409,2024-07,vehicle-crime,Force,,-2.566798,51.464418,2280505,On or near Chaplin Road,Under investigation,2024-07
360047.1098,174476.0732,3608,120045144,2024-07,vehicle-crime,Force,,-2.576557,51.467832,2279883,On or near Ashley Street,Under investigation,2024-07
362709.0394,175024.210999999,3609,120046554,2024-07,vehicle-crime,Force,,-2.538295,51.472942,2282207,On or near Ridgeway Road,Under investigation,2024-07
363041.0878,170982.1687,3610,120047192,2024-07,vehicle-crime,Force,,-2.533091,51.436621,2282434,On or near Regency Drive,Under investigation,2024-07
360079.0008,169491.164000001,3611,120046500,2024-07,vehicle-crime,Force,,-2.575533,51.423014,2279880,On or near Parsons Paddock,Under investigation,2024-07
357031.1487,168349.247099999,3612,120053399,2024-07,vehicle-crime,Force,,-2.619228,51.412523,2277000,On or near Grange Road,Under investigation,2024-07
359231.0991,172571.190400001,3613,120050357,2024-07,vehicle-crime,Force,,-2.588084,51.450646,2279152,On or near Parking Area,Under investigation,2024-07
360682.086,174000.105900001,3614,120049142,2024-07,vehicle-crime,Force,,-2.567363,51.463597,2280418,On or near Belton Road,Under investigation,2024-07
358352.0717,167413.2128,3615,120045031,2024-07,vehicle-crime,Force,,-2.600124,51.404206,2278286,On or near Peterson Square,Under investigation,2024-07
359526.1139,173700.1302,3616,120044510,2024-07,vehicle-crime,Force,,-2.583968,51.460818,2279400,On or near Lemon Lane,Under investigation,2024-07
354473.2107,178250.179500001,3617,120045079,2024-07,vehicle-crime,Force,,-2.657284,51.501342,2275617,On or near Ottery Close,Under investigation,2024-07
357319.1869,171630.207,3618,120047125,2024-07,vehicle-crime,Force,,-2.615483,51.442044,2277287,On or near St Francis Road,Under investigation,2024-07
360966.0585,174783.1307,3619,120041005,2024-07,vehicle-crime,Force,,-2.563362,51.470657,2280700,On or near Bourne Lane,Under investigation,2024-07
359778.1312,177468.1121,3620,120045037,2024-07,vehicle-crime,Force,,-2.580771,51.494714,2279586,On or near Ramsey Road,Under investigation,2024-07
361504.0189,174982.1338,3621,120040350,2024-07,vehicle-crime,Force,,-2.555639,51.472483,2281114,On or near Gadshill Road,Under investigation,2024-07
359679.0735,169963.1083,3622,120046968,2024-07,vehicle-crime,Force,,-2.581339,51.427229,2279550,On or near Cossington Road,Under investigation,2024-07
358903.1335,176081.174799999,3623,120050341,2024-07,vehicle-crime,Force,,-2.593213,51.482181,2278727,On or near Longmead Avenue,Under investigation,2024-07
362654.0422,176750.193600001,3624,120046529,2024-07,vehicle-crime,Force,,-2.539270,51.488457,2282132,On or near Frome Valley Road,Under investigation,2024-07
358627.2221,171500.2334,3625,120044151,2024-07,vehicle-crime,Force,,-2.596649,51.440973,2278527,On or near Stafford Street,Under investigation,2024-07
360640.0641,174270.138800001,3626,120044153,2024-07,vehicle-crime,Force,,-2.567998,51.466022,2280378,On or near Heron Road,Under investigation,2024-07
356247.2052,178839.1523,3627,120046145,2024-07,vehicle-crime,Force,,-2.631801,51.506778,2276413,On or near Church Lane,Under investigation,2024-07
356700.2098,173044.165899999,3628,120051970,2024-07,vehicle-crime,Force,,-2.624562,51.454710,2276757,On or near Sion Lane,Under investigation,2024-07
358500.1544,178350.176999999,3629,120051381,2024-07,vehicle-crime,Force,,-2.599283,51.502552,2278277,On or near Westleigh Road,Unable to prosecute suspect,2024-07
359178.128,173582.1405,3630,120050796,2024-07,vehicle-crime,Force,,-2.588963,51.459732,2279017,On or near Parking Area,Under investigation,2024-07
356379.1934,171527.212099999,3631,120050794,2024-07,vehicle-crime,Force,,-2.628994,51.441046,2276531,On or near Rownham Close,Under investigation,2024-07
